source_revision,original_upstream_path,materialized_relative_path,source_sha256,materialized_sha256,file_size,width,height,mode,split,class,collision_group,materialization_status,notes
5467f6012d78d1c446145d5f582da6096f852ae8,test/Cherry leaf/prunsero_leaf2.jpg,data/raw/plantdoc/test/Cherry leaf/prunsero_leaf2.jpg,b24b1b75df677567d96f6fa00ff0530afe4512cd647efa860ac7e625da706d5a,b24b1b75df677567d96f6fa00ff0530afe4512cd647efa860ac7e625da706d5a,1082391,2000,3008,RGB,test,Cherry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Cherry leaf/prunus-virginiana-le-gmittelhauser.jpg,data/raw/plantdoc/test/Cherry leaf/prunus-virginiana-le-gmittelhauser.jpg,2fd622275560e03ed0880b393d9f888c9776184ce842e530fc51aea2b1525a0c,2fd622275560e03ed0880b393d9f888c9776184ce842e530fc51aea2b1525a0c,249020,751,1000,RGB,test,Cherry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Cherry leaf/red-cherry-tree-leaf-isolated-crisp-white-background-35742030.jpg,data/raw/plantdoc/test/Cherry leaf/red-cherry-tree-leaf-isolated-crisp-white-background-35742030.jpg,281c7ac4550ab84d66c8bb2caedddf25bfe6ece1e743cf02027dcaaaa006b3d5,281c7ac4550ab84d66c8bb2caedddf25bfe6ece1e743cf02027dcaaaa006b3d5,83223,1300,1065,RGB,test,Cherry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Cherry leaf/three-vibrant-leaves-bird-cherry-tree-13905898.jpg,data/raw/plantdoc/test/Cherry leaf/three-vibrant-leaves-bird-cherry-tree-13905898.jpg,f0dacd9900802e97ca97d7931308959993c3a09d3cecbaa8de051af5a1dfb3d1,f0dacd9900802e97ca97d7931308959993c3a09d3cecbaa8de051af5a1dfb3d1,71748,1300,972,RGB,test,Cherry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn Gray leaf spot/IMG_42231.jpg,data/raw/plantdoc/test/Corn Gray leaf spot/IMG_42231.jpg,ee3838e2249e671b7b4510b0d3831f30882e2bcbf20c9c8c42ee8f4e1b95fcce,ee3838e2249e671b7b4510b0d3831f30882e2bcbf20c9c8c42ee8f4e1b95fcce,1577792,3264,2448,RGB,test,Corn Gray leaf spot,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn Gray leaf spot/rsz0803Figure6.jpg,data/raw/plantdoc/test/Corn Gray leaf spot/rsz0803Figure6.jpg,723b0d272e745f3d81f205fc60dcfc989cb7698e3d48087aa63f904001ff9101,723b0d272e745f3d81f205fc60dcfc989cb7698e3d48087aa63f904001ff9101,34226,350,230,RGB,test,Corn Gray leaf spot,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,"test/Corn Gray leaf spot/show_picture.asp?id=aaaaaaaaaaogcqq&w2=420&h2=378&clip=center,420,378&meta=0.jpg","data/raw/plantdoc/test/Corn Gray leaf spot/show_picture.asp?id=aaaaaaaaaaogcqq&w2=420&h2=378&clip=center,420,378&meta=0.jpg",09be2f9958acdcd1cc32b43cb3f9b6196815f6ee9103077861a10f78f2a5978c,09be2f9958acdcd1cc32b43cb3f9b6196815f6ee9103077861a10f78f2a5978c,35562,420,378,RGB,test,Corn Gray leaf spot,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn Gray leaf spot/strom5.jpg,data/raw/plantdoc/test/Corn Gray leaf spot/strom5.jpg,d335de0aeb36d5127592a6c5b33cc02e5e9e9bff688500e71cd338736329cf1c,d335de0aeb36d5127592a6c5b33cc02e5e9e9bff688500e71cd338736329cf1c,107831,480,320,RGB,test,Corn Gray leaf spot,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/02c.jpg,data/raw/plantdoc/test/Corn leaf blight/02c.jpg,0a7d472d5da53b9436775feb479598e0c8067eae96dfd06c7ebdaecee79af473,0a7d472d5da53b9436775feb479598e0c8067eae96dfd06c7ebdaecee79af473,67199,960,540,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/0796.20graylssymt.jpg,data/raw/plantdoc/test/Corn leaf blight/0796.20graylssymt.jpg,3b616d93a4aa72ad932f05dd2ff1a0392139ce355a1b9d24f0e78cf71405a62c,3b616d93a4aa72ad932f05dd2ff1a0392139ce355a1b9d24f0e78cf71405a62c,30479,432,350,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/07c.jpg,data/raw/plantdoc/test/Corn leaf blight/07c.jpg,4713b10521040b12bd472f7d83aca182cb240f99d6a214ec2c904cca3316e30a,4713b10521040b12bd472f7d83aca182cb240f99d6a214ec2c904cca3316e30a,83607,675,414,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/0c.jpg,data/raw/plantdoc/test/Corn leaf blight/0c.jpg,9b17c3e4a9dacb6144f7c6ae7e69366b5966f8bdc49bd5ac175450a9c2f60dcf,9b17c3e4a9dacb6144f7c6ae7e69366b5966f8bdc49bd5ac175450a9c2f60dcf,179797,1170,501,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/1321189.jpg,data/raw/plantdoc/test/Corn leaf blight/1321189.jpg,0269c07a3081df41e9e8e5a7ee3c18394bb81fd8b0c6bff78b610d993b72a14d,0269c07a3081df41e9e8e5a7ee3c18394bb81fd8b0c6bff78b610d993b72a14d,106355,590,200,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/160314_web.jpg,data/raw/plantdoc/test/Corn leaf blight/160314_web.jpg,23fb26f404234f8f4a24641c038cac24dade2a9fa70c5da27c6aa2328a8270cd,23fb26f404234f8f4a24641c038cac24dade2a9fa70c5da27c6aa2328a8270cd,32963,400,533,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/2013Corn_GrayLeafSpot_0815_0003.JPG.jpg,data/raw/plantdoc/test/Corn leaf blight/2013Corn_GrayLeafSpot_0815_0003.JPG.jpg,366cac0649df317e9cdfbc64ec11c8b3da8e15aa7db164a9bf84db5c6236dfa3,366cac0649df317e9cdfbc64ec11c8b3da8e15aa7db164a9bf84db5c6236dfa3,389397,1600,1200,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/2015070295153021.jpg,data/raw/plantdoc/test/Corn leaf blight/2015070295153021.jpg,6e777d1b6829140e66573f918c0f1681ca4cd2979859c37435c84977153ec223,6e777d1b6829140e66573f918c0f1681ca4cd2979859c37435c84977153ec223,225240,1224,1632,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/Common%20Diseases%20Figure%201.JPG.jpg,data/raw/plantdoc/test/Corn leaf blight/Common%20Diseases%20Figure%201.JPG.jpg,248c90ff324974883bc2a6547f5946f1fb26349186618d6f961e5cd1979e4abf,248c90ff324974883bc2a6547f5946f1fb26349186618d6f961e5cd1979e4abf,14451,188,317,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/Corn-SCLB-2017-1.jpg,data/raw/plantdoc/test/Corn leaf blight/Corn-SCLB-2017-1.jpg,deef0c607d0a5decdae484b0d1d92633ba4fe0ab15595d33e36222f62313f58e,deef0c607d0a5decdae484b0d1d92633ba4fe0ab15595d33e36222f62313f58e,2256589,3456,5184,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/corn-disease-update-fig-3-gray-leaf-spot.jpg,data/raw/plantdoc/test/Corn leaf blight/corn-disease-update-fig-3-gray-leaf-spot.jpg,440c5caae1739af7a4e8530fd16cf3a5d450a376ce315fbe0ccab2e326139606,440c5caae1739af7a4e8530fd16cf3a5d450a376ce315fbe0ccab2e326139606,631528,1500,1125,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn leaf blight/corn-gray-leaf-spot-f4.jpg,data/raw/plantdoc/test/Corn leaf blight/corn-gray-leaf-spot-f4.jpg,9120578a76fd8539da220def6e0609ebb2435decc7a9c34b949e46e86e794c8d,9120578a76fd8539da220def6e0609ebb2435decc7a9c34b949e46e86e794c8d,652989,672,832,RGB,test,Corn leaf blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/0796.39maizerust.jpg,data/raw/plantdoc/test/Corn rust leaf/0796.39maizerust.jpg,74f5150ebe2ad2efc2288e5d8764852c8616ae96b9cd0486b72e48c08fb3dc55,74f5150ebe2ad2efc2288e5d8764852c8616ae96b9cd0486b72e48c08fb3dc55,33414,432,287,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/0796.40comrust.jpg,data/raw/plantdoc/test/Corn rust leaf/0796.40comrust.jpg,d81099827be9eea9fd64d18771a60680255ea1fa9a2d2dd9247d55c97df59556,d81099827be9eea9fd64d18771a60680255ea1fa9a2d2dd9247d55c97df59556,33671,432,268,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/0796.47southrust.jpg,data/raw/plantdoc/test/Corn rust leaf/0796.47southrust.jpg,9d3bbdb56a902458d4bb09c2b16a117173048eb2f9dac5a25adaf5b87a32782e,9d3bbdb56a902458d4bb09c2b16a117173048eb2f9dac5a25adaf5b87a32782e,38824,432,252,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/0796.52srusttelia.jpg,data/raw/plantdoc/test/Corn rust leaf/0796.52srusttelia.jpg,d551e7c75cb72e01ddb13abdc7cc996e7727c54bb21556a552b82bebcd81f825,d551e7c75cb72e01ddb13abdc7cc996e7727c54bb21556a552b82bebcd81f825,37960,432,309,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/12-19striprustJIM.jpg,data/raw/plantdoc/test/Corn rust leaf/12-19striprustJIM.jpg,3072867b4b451739759fa7b4e26de9018e72e9f85ea5069b8bd2179dc20a4694,3072867b4b451739759fa7b4e26de9018e72e9f85ea5069b8bd2179dc20a4694,19641,185,500,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/1355.50commonrust.jpg,data/raw/plantdoc/test/Corn rust leaf/1355.50commonrust.jpg,376de5dfd4c5f0385e483a9a9e8b64d58c271787b9c0f72da2713cfb08ab702d,376de5dfd4c5f0385e483a9a9e8b64d58c271787b9c0f72da2713cfb08ab702d,23587,288,419,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/2256-body-1501555581-1.jpg,data/raw/plantdoc/test/Corn rust leaf/2256-body-1501555581-1.jpg,851941010e7f34ff324b3891139d55c9615272153e26a570732b81cd5f8b4930,851941010e7f34ff324b3891139d55c9615272153e26a570732b81cd5f8b4930,468393,3264,2448,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/393.jpg,data/raw/plantdoc/test/Corn rust leaf/393.jpg,35371942d3914e29adc6ce0247d6e9aff2c04820d58f2168ea42c515a33e32a6,35371942d3914e29adc6ce0247d6e9aff2c04820d58f2168ea42c515a33e32a6,35155,590,393,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/5496239405_d95bdb97d1_z.jpg,data/raw/plantdoc/test/Corn rust leaf/5496239405_d95bdb97d1_z.jpg,1236a199431c6c7b4798310cfb847faa4c4b9047b62149de91674989b1ed76b9,1236a199431c6c7b4798310cfb847faa4c4b9047b62149de91674989b1ed76b9,177428,640,480,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Corn rust leaf/80104747.jpg,data/raw/plantdoc/test/Corn rust leaf/80104747.jpg,10e15f1c88ceda5b126d25f64ca4ec09229e2359b58ed8b0d39381df3dffd883,10e15f1c88ceda5b126d25f64ca4ec09229e2359b58ed8b0d39381df3dffd883,278872,613,700,RGB,test,Corn rust leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/00pe.jpg,data/raw/plantdoc/test/Peach leaf/00pe.jpg,efe7103184ba7b526b7958d11ece9922d3a7110b20603860b3225e1dbeb4db82,efe7103184ba7b526b7958d11ece9922d3a7110b20603860b3225e1dbeb4db82,93367,720,1000,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/7190f27ead55c0f6e3ff8b982972810a5446a9713a49d_1260x1260.jpg,data/raw/plantdoc/test/Peach leaf/7190f27ead55c0f6e3ff8b982972810a5446a9713a49d_1260x1260.jpg,2b42bfdb7b7422f0229cf8049232f8f38acf1e3df5070ef79b343ed1515c5ed1,2b42bfdb7b7422f0229cf8049232f8f38acf1e3df5070ef79b343ed1515c5ed1,117335,1056,1260,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/depositphotos_3786198-Peach-leaf.jpg,data/raw/plantdoc/test/Peach leaf/depositphotos_3786198-Peach-leaf.jpg,512ff2f4d94b3d8047719b056442ff695406ddc3d09509949812c599cf988101,512ff2f4d94b3d8047719b056442ff695406ddc3d09509949812c599cf988101,64784,1024,1024,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/peach-leaf-10223898.jpg,data/raw/plantdoc/test/Peach leaf/peach-leaf-10223898.jpg,160f181cf8b1db9892696a724d3bbfc3f271f7eae0cbd6a76e7c165f54c341ef,160f181cf8b1db9892696a724d3bbfc3f271f7eae0cbd6a76e7c165f54c341ef,77869,957,1300,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/peach-leaf-16690421.jpg,data/raw/plantdoc/test/Peach leaf/peach-leaf-16690421.jpg,d50fe7bece6375221f16b2d8f1547416d4384f6bbaf57580ef16fe81daf7f65e,d50fe7bece6375221f16b2d8f1547416d4384f6bbaf57580ef16fe81daf7f65e,89039,1300,954,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/peach-leaf-isolated-white-background-42295220.jpg,data/raw/plantdoc/test/Peach leaf/peach-leaf-isolated-white-background-42295220.jpg,c33f72012a661f5aea0244a0312f66485d90a7dd819bd27f4656852c8b215975,c33f72012a661f5aea0244a0312f66485d90a7dd819bd27f4656852c8b215975,96292,1300,994,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/rose_tree_220430.jpg,data/raw/plantdoc/test/Peach leaf/rose_tree_220430.jpg,cec29697c55ee511861de7246d98948525e0b25876d2cbf0b36fe15d45c9664b,cec29697c55ee511861de7246d98948525e0b25876d2cbf0b36fe15d45c9664b,55246,500,500,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-281097503.jpg,data/raw/plantdoc/test/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-281097503.jpg,9e6ed3aeaadb6670be4740a4bf977c5e6166f24ffa03953988b51985322f2ebb,9e6ed3aeaadb6670be4740a4bf977c5e6166f24ffa03953988b51985322f2ebb,313256,1500,912,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Peach leaf/stock-photo-peach-tree-leaf-isolated-over-white-background-back-side-64472731.jpg,data/raw/plantdoc/test/Peach leaf/stock-photo-peach-tree-leaf-isolated-over-white-background-back-side-64472731.jpg,3b0dab3c5cdff9da949bbe6fa10f6e4e7422a1c9715ff5451a89427f1abf5224,3b0dab3c5cdff9da949bbe6fa10f6e4e7422a1c9715ff5451a89427f1abf5224,320079,1500,1600,RGB,test,Peach leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/3023.jpg,data/raw/plantdoc/test/Potato leaf early blight/3023.jpg,4e8b82493c841d55dc0c3d43ae6dde79e03beaaf5cb1f425acaa44cffd8f1c99,4e8b82493c841d55dc0c3d43ae6dde79e03beaaf5cb1f425acaa44cffd8f1c99,131200,1024,768,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/backus-056-potato-blight.jpg,data/raw/plantdoc/test/Potato leaf early blight/backus-056-potato-blight.jpg,64c0f7b5701e815769bad881c0834ffb3b58018233fc3af42c3a1b7968f86973,64c0f7b5701e815769bad881c0834ffb3b58018233fc3af42c3a1b7968f86973,1477148,2848,2136,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/early-blight-alternaria-alternata-leaf-spotting-on-potato-leaf-X91XJE.jpg,data/raw/plantdoc/test/Potato leaf early blight/early-blight-alternaria-alternata-leaf-spotting-on-potato-leaf-X91XJE.jpg,53410fa233b049b9d1ccf632a0295969427b799a1b807a16b324166e0b73131a,53410fa233b049b9d1ccf632a0295969427b799a1b807a16b324166e0b73131a,222008,1300,1199,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-AXK6AY.jpg,data/raw/plantdoc/test/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-AXK6AY.jpg,c256a583dacb5c2747393b2820b4e5fb5aec08c54f930ad76ef3422d2153f48e,c256a583dacb5c2747393b2820b4e5fb5aec08c54f930ad76ef3422d2153f48e,146352,1300,1069,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/earlyblightpotato.jpg,data/raw/plantdoc/test/Potato leaf early blight/earlyblightpotato.jpg,c339100d52667a90c43b2f7f36d969e5894849f621b1bbc4a5ba5cf6817b8cbe,c339100d52667a90c43b2f7f36d969e5894849f621b1bbc4a5ba5cf6817b8cbe,158063,465,350,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/potato-blight-phytophthora-infestans-close-up-of-upper-surface-of-BMMRXC.jpg,data/raw/plantdoc/test/Potato leaf early blight/potato-blight-phytophthora-infestans-close-up-of-upper-surface-of-BMMRXC.jpg,908640f63872eb893ca69db7ddd5297a1f7e5489f2fd9dcd5e3192efefe0f28c,908640f63872eb893ca69db7ddd5297a1f7e5489f2fd9dcd5e3192efefe0f28c,108060,1300,956,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesion-on-a-potato-leaf-a1w1em.jpg,data/raw/plantdoc/test/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesion-on-a-potato-leaf-a1w1em.jpg,b21f34ffc768f1aa57a1922e87c6816b9a5556a06fd89d6d4051d59fe6410db8,b21f34ffc768f1aa57a1922e87c6816b9a5556a06fd89d6d4051d59fe6410db8,90130,589,540,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf early blight/potatobd001.jpg,data/raw/plantdoc/test/Potato leaf early blight/potatobd001.jpg,01431bdbb52ca18d4dfb15f10b99d1b3370f0ac00650b0afdad8a00be24e11b3,01431bdbb52ca18d4dfb15f10b99d1b3370f0ac00650b0afdad8a00be24e11b3,12143,230,150,RGB,test,Potato leaf early blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/1421_0.jpeg?itok=FMtmgePj.jpg,data/raw/plantdoc/test/Potato leaf late blight/1421_0.jpeg?itok=FMtmgePj.jpg,c53ad8d40c38debfbc0b79a87d0f3649c20b933a65f5b78a6931f59d06aad498,c53ad8d40c38debfbc0b79a87d0f3649c20b933a65f5b78a6931f59d06aad498,59758,640,480,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/20090710-lateblight.jpg,data/raw/plantdoc/test/Potato leaf late blight/20090710-lateblight.jpg,2f6afbd158df153a151b3b0e543d24268b902c541520c1c4fb0ee0b34fce0cce,2f6afbd158df153a151b3b0e543d24268b902c541520c1c4fb0ee0b34fce0cce,69917,500,364,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/2540_600.jpg,data/raw/plantdoc/test/Potato leaf late blight/2540_600.jpg,64f8a9c1c9ca88b4f82e655a9c7ac2eb7f5f34ce9916d244cc9fb21c5d5e8407,64f8a9c1c9ca88b4f82e655a9c7ac2eb7f5f34ce9916d244cc9fb21c5d5e8407,29235,400,473,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/5816740026_d42ef24413_Phytophthora-Infestans.jpg,data/raw/plantdoc/test/Potato leaf late blight/5816740026_d42ef24413_Phytophthora-Infestans.jpg,a981ee59e5e1dcafd0d225f74369a05969200352c17743318c31987083ab6f4c,a981ee59e5e1dcafd0d225f74369a05969200352c17743318c31987083ab6f4c,98347,333,500,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/B2750109-Late_blight_on_a_potato_plant-SPL.jpg,data/raw/plantdoc/test/Potato leaf late blight/B2750109-Late_blight_on_a_potato_plant-SPL.jpg,c1bd41ada257040720bf59326a146b777fb1d495cd76a91325e84840ebafa48c,c1bd41ada257040720bf59326a146b777fb1d495cd76a91325e84840ebafa48c,106256,539,800,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/LateBlight04.jpg,data/raw/plantdoc/test/Potato leaf late blight/LateBlight04.jpg,ce65c731160136a6f3c4c90b8de8ce50780ada4fe63a14184afba62c78e047fa,ce65c731160136a6f3c4c90b8de8ce50780ada4fe63a14184afba62c78e047fa,35773,350,233,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/irish-blight-symptoms-on-potato-leaves-atmf8b.jpg,data/raw/plantdoc/test/Potato leaf late blight/irish-blight-symptoms-on-potato-leaves-atmf8b.jpg,9dd93b4217495fbb725cfdded86d3dc5f98955c9616fff5323be1a00df17be8b,9dd93b4217495fbb725cfdded86d3dc5f98955c9616fff5323be1a00df17be8b,56066,640,437,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Potato leaf late blight/potato-late-blight.jpg,data/raw/plantdoc/test/Potato leaf late blight/potato-late-blight.jpg,227457fb9c8f3169fc7fde40362d8dad348e255a0fc4462db1a8fcbae4d12233,227457fb9c8f3169fc7fde40362d8dad348e255a0fc4462db1a8fcbae4d12233,24849,490,390,RGB,test,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/Raspberry-leaf.jpg,data/raw/plantdoc/test/Raspberry leaf/Raspberry-leaf.jpg,145fa84daca79846d3703b5c4992a4f24555067750e7ef2a329500f77e72dc3c,145fa84daca79846d3703b5c4992a4f24555067750e7ef2a329500f77e72dc3c,119671,1200,801,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/depositphotos_1323264-Raspberry-leaf-on-white.jpg,data/raw/plantdoc/test/Raspberry leaf/depositphotos_1323264-Raspberry-leaf-on-white.jpg,1cfceb41b043427b272f96d110dda31beba1ba51d4854573cd82d268cfa3e7ef,1cfceb41b043427b272f96d110dda31beba1ba51d4854573cd82d268cfa3e7ef,123837,1024,772,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/depositphotos_1323551-stock-photo-raspberry-leaves.jpg,data/raw/plantdoc/test/Raspberry leaf/depositphotos_1323551-stock-photo-raspberry-leaves.jpg,7b7ce0877a26f90c92e21e9821ee8f51d8a3aba15282e7f8f3f0ab676593f023,7b7ce0877a26f90c92e21e9821ee8f51d8a3aba15282e7f8f3f0ab676593f023,107473,985,1024,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/depositphotos_2795312-stock-photo-green-raspberry-leaf.jpg,data/raw/plantdoc/test/Raspberry leaf/depositphotos_2795312-stock-photo-green-raspberry-leaf.jpg,a8e2b6196a3ccb3f8e0bb83bb8bc3d66d3c7fb3500745c12fde98912e5701c31,a8e2b6196a3ccb3f8e0bb83bb8bc3d66d3c7fb3500745c12fde98912e5701c31,88313,1024,768,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/iron-deficiency-raspberry-leaf-chlorosis-isolated-32457798.jpg,data/raw/plantdoc/test/Raspberry leaf/iron-deficiency-raspberry-leaf-chlorosis-isolated-32457798.jpg,7bec837ba4b297e24eb52da79bb1227840701f6713e7ef1403be2c847ae5b182,7bec837ba4b297e24eb52da79bb1227840701f6713e7ef1403be2c847ae5b182,170873,1121,1300,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/leaves-of-raspberry-stock-picture-2529053.jpg,data/raw/plantdoc/test/Raspberry leaf/leaves-of-raspberry-stock-picture-2529053.jpg,bb2c865c8688a236110436a43f8c337c6ac62cfda91668e27d1fdaa8e821fd3a,bb2c865c8688a236110436a43f8c337c6ac62cfda91668e27d1fdaa8e821fd3a,230849,1101,1392,RGB,test,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,test/Raspberry leaf/three-raspberry-green-leaves-isolated-white-background-62022932.jpg,data/raw/plantdoc/test/Raspberry leaf/three-raspberry-green-leaves-isolated-white-background-62022932.jpg,01857adfcb9d90567d2a688211ed216f057d5b230bc386ddd020665acb74d2fa,01857adfcb9d90567d2a688211ed216f057d5b230bc386ddd020665acb74d2fa,157711,1190,1300,RGB,test,Raspberry leaf,,materialized,
