dataset,split,class_label,relpath,sha256,width,height,mode,n_bytes,is_corrupt,source_url,acquired_at_utc
PlantDoc,test,Peach leaf,test/Peach leaf/peach-leaf-10223898.jpg,160f181cf8b1db9892696a724d3bbfc3f271f7eae0cbd6a76e7c165f54c341ef,957,1300,RGB,77869,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Peach leaf,test/Peach leaf/peach-leaf-16690421.jpg,d50fe7bece6375221f16b2d8f1547416d4384f6bbaf57580ef16fe81daf7f65e,1300,954,RGB,89039,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Peach leaf,test/Peach leaf/peach-leaf-isolated-white-background-42295220.jpg,c33f72012a661f5aea0244a0312f66485d90a7dd819bd27f4656852c8b215975,1300,994,RGB,96292,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Peach leaf,test/Peach leaf/rose_tree_220430.jpg,cec29697c55ee511861de7246d98948525e0b25876d2cbf0b36fe15d45c9664b,500,500,RGB,55246,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Peach leaf,test/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-281097503.jpg,9e6ed3aeaadb6670be4740a4bf977c5e6166f24ffa03953988b51985322f2ebb,1500,912,RGB,313256,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Peach leaf,test/Peach leaf/stock-photo-peach-tree-leaf-isolated-over-white-background-back-side-64472731.jpg,3b0dab3c5cdff9da949bbe6fa10f6e4e7422a1c9715ff5451a89427f1abf5224,1500,1600,RGB,320079,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/3023.jpg,4e8b82493c841d55dc0c3d43ae6dde79e03beaaf5cb1f425acaa44cffd8f1c99,1024,768,RGB,131200,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/early-blight-alternaria-alternata-leaf-spotting-on-potato-leaf-X91XJE.jpg,53410fa233b049b9d1ccf632a0295969427b799a1b807a16b324166e0b73131a,1300,1199,RGB,222008,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-AXK6AY.jpg,c256a583dacb5c2747393b2820b4e5fb5aec08c54f930ad76ef3422d2153f48e,1300,1069,RGB,146352,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/earlyblightpotato.jpg,c339100d52667a90c43b2f7f36d969e5894849f621b1bbc4a5ba5cf6817b8cbe,465,350,RGB,158063,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/potato-blight-phytophthora-infestans-close-up-of-upper-surface-of-BMMRXC.jpg,908640f63872eb893ca69db7ddd5297a1f7e5489f2fd9dcd5e3192efefe0f28c,1300,956,RGB,108060,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesion-on-a-potato-leaf-a1w1em.jpg,b21f34ffc768f1aa57a1922e87c6816b9a5556a06fd89d6d4051d59fe6410db8,589,540,RGB,90130,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf early blight,test/Potato leaf early blight/potatobd001.jpg,01431bdbb52ca18d4dfb15f10b99d1b3370f0ac00650b0afdad8a00be24e11b3,230,150,RGB,12143,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf late blight,test/Potato leaf late blight/20090710-lateblight.jpg,2f6afbd158df153a151b3b0e543d24268b902c541520c1c4fb0ee0b34fce0cce,500,364,RGB,69917,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf late blight,test/Potato leaf late blight/2540_600.jpg,64f8a9c1c9ca88b4f82e655a9c7ac2eb7f5f34ce9916d244cc9fb21c5d5e8407,400,473,RGB,29235,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf late blight,test/Potato leaf late blight/B2750109-Late_blight_on_a_potato_plant-SPL.jpg,c1bd41ada257040720bf59326a146b777fb1d495cd76a91325e84840ebafa48c,539,800,RGB,106256,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf late blight,test/Potato leaf late blight/LateBlight04.jpg,ce65c731160136a6f3c4c90b8de8ce50780ada4fe63a14184afba62c78e047fa,350,233,RGB,35773,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Potato leaf late blight,test/Potato leaf late blight/potato-late-blight.jpg,227457fb9c8f3169fc7fde40362d8dad348e255a0fc4462db1a8fcbae4d12233,490,390,RGB,24849,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/Raspberry-leaf.jpg,145fa84daca79846d3703b5c4992a4f24555067750e7ef2a329500f77e72dc3c,1200,801,RGB,119671,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/depositphotos_1323264-Raspberry-leaf-on-white.jpg,1cfceb41b043427b272f96d110dda31beba1ba51d4854573cd82d268cfa3e7ef,1024,772,RGB,123837,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/depositphotos_1323551-stock-photo-raspberry-leaves.jpg,7b7ce0877a26f90c92e21e9821ee8f51d8a3aba15282e7f8f3f0ab676593f023,985,1024,RGB,107473,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/depositphotos_2795312-stock-photo-green-raspberry-leaf.jpg,a8e2b6196a3ccb3f8e0bb83bb8bc3d66d3c7fb3500745c12fde98912e5701c31,1024,768,RGB,88313,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/iron-deficiency-raspberry-leaf-chlorosis-isolated-32457798.jpg,7bec837ba4b297e24eb52da79bb1227840701f6713e7ef1403be2c847ae5b182,1121,1300,RGB,170873,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/leaves-of-raspberry-stock-picture-2529053.jpg,bb2c865c8688a236110436a43f8c337c6ac62cfda91668e27d1fdaa8e821fd3a,1101,1392,RGB,230849,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Raspberry leaf,test/Raspberry leaf/three-raspberry-green-leaves-isolated-white-background-62022932.jpg,01857adfcb9d90567d2a688211ed216f057d5b230bc386ddd020665acb74d2fa,1190,1300,RGB,157711,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/07feb_ma_sbr3.JPG.jpg,8224271e90dba7b9bad497190ce77adbb394984e90890256f12bf78a785b392f,1296,864,RGB,102822,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/Soybean%20edamame%20leaf1.JPG.jpg,80beb9f77638e075ef045dd0235d0b5c6beb7093bb3cb065b655901035cf1a21,4048,3040,RGB,1590895,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/fresh-soy-leaves-isolated-on-260nw-667193923.jpg,75648ab5449cbf6a7551d0620e0b19e6de95c42dbf06c7e14979a0665b35a527,317,280,RGB,7892,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/leaf-raspberry-isolated-on-a-white-stock-photography-image-10106222-1625198.jpg,11fb9e1e3000b8a2757c1c1c5b86f2d98383362397ebe9d865b5e32ac8b9ed0f,1252,1300,RGB,157745,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/resistance1c.jpg,cf2b890efa23dc50f8782b78bba353d4c1d9c295b2f0ff233519c8a1d5f56c75,447,682,RGB,116261,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/stock-photo-fresh-soy-leaves-isolated-on-white-94266130.jpg,d63b89ea66ff5e235452b7f053fea1fea662137af04fdcf21a5691e2058760a2,329,470,RGB,23449,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/stock-photo-fresh-soy-leaves-isolated-on-white-94700095.jpg,16fcddded95b475317ef2713402c00bf2388d5e02f3e29aa6f775b8403e00d69,450,466,RGB,37766,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Soyabean leaf,test/Soyabean leaf/stock-photo-soy-leaf-isolated-on-white-background-120961801.jpg,f011a2eec5088bbd45ba547f60f718703b562c1ceb5c2732910bc3da18375a1b,1500,1372,RGB,530918,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/Powdery-Mildew-on-squash.jpg,0439b496676027f8849c588c6bc5422196ff322b7e8c5748a09a456c0c0f257d,800,598,RGB,101996,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/powdery-mildew-erysiphe-plantani-on-young-sycamore-leaves-b774tm.jpg,d67d991266f922355cb4e3f9c45ef875cac7767bd3918d3ae324dac37ea2e14b,516,540,RGB,98257,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/powdery-mildew-on-pumpkin-leaves-close-up-2.jpg,3be3664ce890bc311ed008a168f435ddcfdfab5e967016aaf8f03374b0447de6,576,432,RGB,103276,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/powdery-mildew-sphaerotheca-fuliginea-infection-on-pumpkin-leaves-ajdkkx.jpg,8376d9a89830912317ce9aeb81cb87707fbb2d727bf0658692e293074a214dd6,448,320,RGB,56827,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/squash-leave-w-powd-mild.jpg,1a99306b14c3f304aa673b7f63b2a1b054f8a57a91fdea1ed3cabaf2b70a964f,4000,3000,RGB,2919517,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Squash Powdery mildew leaf,test/Squash Powdery mildew leaf/surface.jpg,f10b4168449157a72bdf544c72d8e6cccf316772218e2669a496fb1bd6d0891c,432,332,RGB,47842,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaf--stock-photo-1431216.jpg,2b1e04fb0167cda6984a1f168ec887d6898551642686e63935cc533069c0ab9e,1300,1248,RGB,266072,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaf-22360816.jpg,cdef75f85823e13c782ab13417945edafd68f2253f13e1f35d7b86116cca3bcc,1300,1185,RGB,171605,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaves-collection-white-background-36684676.jpg,fd8e2d007ab7d6895f447cb48ae48db10c7bab6d6c18134df241fb6f9f945f23,800,571,RGB,76062,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaves-isolated-white-17473157.jpg,aea238ab644bf26dfde18e6c62abedcb90ed03af78df7f5dc0751b6fe58dfc42,1274,1300,RGB,178753,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaves-isolated-white-34722259.jpg,71fe6863521c8342592f98ab3c43ac349dd17263efa11bc528e41010557f2244,1300,1390,RGB,164539,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaves-stock-image-948674.jpg,55c83b9af55c51d9fe59e6a4d76a46bcc11dbf29cca5425cdd5444c2ee8073ae,1300,1035,RGB,223162,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/strawberry-leaves-stock-picture-948708.jpg,3d4dc882286ba25f66c6adb5d8066cdbbf31a377277699c1b35efe652fee93e0,1300,1035,RGB,159264,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Strawberry leaf,test/Strawberry leaf/wild-strawberry-leaf-top-view-rotated-KTBXCY.jpg,f9143045c9180ab7ae754421d4f5400971995ae7c92a81cabbedb8f4cbfd7366,1300,1145,RGB,137542,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/039b47d574bc4bb8a14259a1cd96a741.jpg,7d9c5c6947554d5fc6e98df5fbc1beb6363255128bd56446960e29a73242c02e,638,479,RGB,37998,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/100983448.jpg,98d52f733e1e23c5f5059f3ce57c762a1e0fc26028abf8750105d0250c29f670,448,448,RGB,33832,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/1234080-Early-Blight.jpg,236d96cdae7b29039c3d93147f447394c78a077fec42ce5aadbd0506a0aca0cb,768,768,RGB,480134,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/Shoemaker_7068.JPG.jpg,7885910ac8d584a706d6448390c24f77e4e36ada4a75ae58b354a5642d0448b4,600,450,RGB,50718,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/bugs-and-blight-061.jpg,55570c32bf51ea713ee2dc293078ce3008986ad281a8cce626fbb264e0b44679,2576,1932,RGB,1434983,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/dscn3175.jpg,375244fd47978c73c1c7da2afb50df359e8b496cb20500f09ed02fa984e3ad62,2592,1944,RGB,614450,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/early_blight1-150x150.jpg,9650bd867d436b35710a6c8e5142baf3744910eee250372efe547f23d514980a,150,150,RGB,8704,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/earlyblight21_.jpg,33051105a7999fd6346911a9de67485f5678af4af738076308b1edafada1bfe7,1704,2272,RGB,690712,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Early blight leaf,test/Tomato Early blight leaf/tomato_early-blight_01_zoom.jpg,7571d72639461cc8de512dd2087c63cc1877322ae1954f7b4521756789c362c9,257,378,RGB,31316,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/0.jpg,c7e82b8ce320acec30c35a89e73490618e425c76d3c80d2d88a3053d39e9709e,480,360,RGB,20364,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/2STEM.jpg,a8844aed418d61e8db0e2ef68c9da1ede9c0e3800e0756b6fbf02e0247ad1b7c,367,640,RGB,200887,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/2septoria-tomato.jpg,b3404b141d9bda7cea19fa8dff6cef38da2a6e3f0a38fb6778713118578c13fc,430,290,RGB,34536,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/55830b60a7cf2.image.jpg,9dbcc935858b4fcc4b4f6c895c48045735b1f577959e995f2941bf761e42390a,1173,1766,RGB,279542,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/6134794031202304.jpeg.jpg,5fc6710f54773260cd3d3f1444e1a3aa29a9b55c64065ab8eb12851bd4b9b9c5,600,800,RGB,163932,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/636227737977191231-septoria-leaf-spot-VT.jpg,519210b5c98e67f1ec0a0705b12ed0b28625e2e514b472c86d8d3d1ba7256365,534,401,RGB,49149,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/6447731_orig.jpg,2d87a16ce8325e687e246afc29a9b6468cddc7841d113ac7d4948b0fefee6197,500,332,RGB,39540,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/7-17-Photo3_Septoria-MARY.jpg,c80add2c370abf75ee50396e7dec72b686732c7474df5bbba02343ae504751c9,450,359,RGB,58149,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/RARZ4.jpg,2005cb2706dc299ac16e5be8b42e705da41d4aae2d6fe17f24e87466a6a856fa,6000,4000,RGB,651323,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato Septoria leaf spot,test/Tomato Septoria leaf spot/sept4disease-019.jpg,3398df03c7b73de34b61da8df99de69a7f2448b800356be6809fa9edddc6abce,1903,1444,RGB,694339,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/1684.jpg,bc0ec6abdabe070a8e98749360809fc8cca196e21661f93a038d75b45e13b18d,563,631,RGB,34789,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/2013-08-20-06.jpg,f462b769606f79703c44a2c595f57269924bb41ea335b94cbff099bc5c2525a2,1600,1200,RGB,250402,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/90e2c0.jpg,e990d6c955434857b52b7904fdcc48893ff0b0cebcbc839db143bc301ec7b191,1000,1333,RGB,152951,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/DSCN1015.JPG.jpg,66e581feb1714e0cfd3e2afdc8f90dcf0394b897886233aa515b7dea1390da1a,1600,1200,RGB,329457,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/IMG_1246.jpg,d119deb0673b049551857318a686c6ecab5c2aa2607fc349ac25424d4ce636c2,1600,1200,RGB,527789,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/Tomato59.JPG.jpg,36d4cf67739d3d7b079eed20331535674781886f75abbf7f010999a45b00980f,1600,1205,RGB,293562,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/Tomato_leaf.jpg,9cffe92d5f898fa2bb96e78f63ef46059b710a0f2d97054f1e534a5619778b13,2144,2143,RGB,1708931,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf,test/Tomato leaf/main-qimg-d9c2a93f60568485c989670d9bbf703b.jpg,66d8d18b9bf9c8d83efd3a0cf09c53fbbd575795a518b57a66bc338c11c07069,602,462,RGB,70973,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/%2320+Bacterial+Spot+and+Speck.jpg,b609929106ab0044de24717ceb091163e7630ec3460ec18c6d9c7bf2b996121c,960,720,RGB,101734,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/07.17.18-Common_Tomato_Diseases_Canker-258x300.jpg,d9e9aa3d8e0e58d5875c4b9bb17b19327a5b004e91e20942d7a528a8c52f4eeb,258,300,RGB,117880,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/Bacterial_spots563.jpg,f8a309c930537862201f172a32c48db8558e0f3e119757ec85a5dc22d9e96e7f,800,600,RGB,59098,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/Tom_Bact3.jpg,abe1259ccd33542f7cd9c14ecef8a995b601272c0808b52daade7f153fdc5b66,400,230,RGB,14838,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/Tom_Bact7.jpg,07d8f5a4a18746daf367d85b9254364ace2824ce5c31dfacefb0d00b89d99ac8,400,268,RGB,29211,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/Tomato%2BBacterial%2BSpot%2Bon%2BLeaves.jpg,98d1b4229761f914476b63c2b7c70a4bd5a23681bf9b4622b642c3dc09cac8ce,500,263,RGB,45487,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/bact-spot-fig-1.jpg,04de396dcc709310361f017f4b290e8994ba258685a0725607169e2c16bb5877,1226,817,RGB,205339,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf bacterial spot,test/Tomato leaf bacterial spot/tomato_bacterial-speck_01_zoom.jpg,18ce26ad83522efb7d2721582f0bd6f2a7d047f313e969442af25da038f6a2ec,900,675,RGB,127207,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf late blight,test/Tomato leaf late blight/110822-206-Tomato-blight.jpg,fd87cea75ee543ab40c76fb94cbc40e42d1c848e5f5dd7756e56f44d0367c734,750,499,RGB,169278,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf late blight,test/Tomato leaf late blight/18c.jpg,1a33cccc63bbb630a1c07cc04a1caa2ee0bbfb8f855529328076b3e725950afc,350,255,RGB,22562,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf late blight,test/Tomato leaf late blight/636368370164094909-late-blight-15-.jpg,d306bef21e5a4d9ddd57401a7b047a74a260f92096f443c786986cebf0402159,540,405,RGB,34334,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,test,Tomato leaf late blight,test/Tomato leaf late blight/70.jpg,26eb8199defc993cacb48533b22628d8eb5cfd092b5dbc10b8d9db509aad848a,490,492,RGB,34575,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
