dataset,split,class_label,path,phash
PlantDoc,test,grape leaf,test/grape leaf/P1130286.jpg,d4843f6a6441c7de
PlantDoc,test,grape leaf,test/grape leaf/depositphotos_3443387-stock-photo-the-green-grape-leaf-on.jpg,b233cbcc1cccec13
PlantDoc,test,grape leaf,test/grape leaf/depositphotos_6898486-stock-photo-grape-leaves.jpg,e1699696c9969696
PlantDoc,test,grape leaf,test/grape leaf/grape-leaf-14309623.jpg,bd93d00f8b6c92b4
PlantDoc,test,grape leaf,test/grape leaf/grape-leaf-picture-id119212425?k=6&m=119212425&s=612x612&w=0&h=8RZBWGcvXe4tAwhhvYZVFzWyRyiN5iTxKfWBpPT1FcU=.jpg,be66c0f81b870bca
PlantDoc,test,grape leaf,test/grape leaf/grapes-leaves.jpg,86b51c5aba8197e6
PlantDoc,test,grape leaf,test/grape leaf/grapevine-leaf-7466071.jpg,bd8cc3330cb26cce
PlantDoc,test,grape leaf,test/grape leaf/latest?cb=20100621160325.jpg,af9ac0351a623bbc
PlantDoc,test,grape leaf,test/grape leaf/vitis-riparia-le-ahaines-b.jpg,9781348261fdb7e1
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/03gb.jpg,ae9eef729c601305
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/35589125035_662dd5b258_b.jpg,d542735aa721d665
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/5-29black-rot-chardRR.jpg,ae8f951c86a5c6f0
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/Black%20rot%20on%20foliage.jpg,daaa2b0321f3b363
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/Black%20rot%20on%20foliage2.jpg,c5f00047dde0ccf7
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/brleaf2_zoom.jpg,ec94c694caf39893
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/grape_F15a.jpg,ee6c95947b91984a
PlantDoc,test,grape leaf black rot,test/grape leaf black rot/piano%20gully%20spray%20seed%20damage%2006%20%289%29.JPG.jpg,aa9dd11f924696d8
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/01Apple-scab-2-Venturia-inaequalis.ashx?w=600&h=408&bc=ffffff.jpg,ee425806da9787a7
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/11NovMW_W4-A_4b.jpg,8ebc30f75133295a
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/12-20_apple_scab1.jpg,ac09bdfdd3068463
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/500_F_125294801_k0A2teQwKxZfTV1pcaerZFf9Th04F04q.jpg,94639a62fd8ec686
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/6A642AA3-1DB1-4413-B0B6-7FBB68A5904A_original.jpeg?1528657579.jpg,9f0a9cefe781032c
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple%20scab%20-%20early%20infection%20on%20leaves.JPG.jpg,93c4b4d94d9d1c69
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple%20scab%20-%20late%20season%20infection%20on%20petiole%20and%20leaf%20underside.JPG.jpg,9b8cb63155555556
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab-Mulrooney.jpg,9e3439f0a719d469
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab-image-01.jpg,8c6736b69b9d6023
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab-image-02.jpg,9db9724535465974
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab.jpg,ac035a2f955ba2ad
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab1.jpg,a53dc830c678d49f
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-Scab_1_1.jpg,bda49f4ccb10c7c4
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple-scab-on-crab-apple.jpg,8ec8ba73b8ac3623
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/AppleScab.JPG.jpg,ee11d27a89bd8453
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/AppleScab02.jpg,83cc153f7f0e7308
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/AppleScab03.jpg,daf106add64c4ba8
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/AppleScab14.jpg,f806268d0449fdf7
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple_Scab163.jpg,a0349dcf4b994eb2
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple_scab.jpg?t=1473441220256&width=300&height=200&name=Apple_scab.jpg,e8f0c2aa290f2e6f
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Apple_scab_symptoms_on_leaf.jpg,998d04c34d5e4be7
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/DSC00005.JPG.jpg,fa3316da5d8281b5
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/DSCF1248-1gz1wpc.jpg,d39c2de32cc9d170
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/IMG_3166_1500x1500%253E.JPG?1473520197.jpg,99e027b2718d9cd3
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/IMG_3455-xjgwni-1024x1024.jpg,fa95815e4f6834b1
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Malus-Scab-disease-225x300.jpg,e61942279bca0fec
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/Scab+close-up5846.jpg,f6609f3461c39c5c
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/acfsca026527.jpg,c9a56989ad7c1596
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple%20scab%20MF821.JPG.jpg,808b64c933d7ed71
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-disease-tree-fungus-906x391.jpg,e070cf0f25a7f1e0
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-disease.jpg,c1f62f955b185855
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-leaf-big.jpg,bd07cbb4d06b0794
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-obst-krankheit-m7akxy.jpg,879a3e4ad83e3607
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-early-leaf-infection-and-mycelium-AW0TTX.jpg,98a76f9943fc6980
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-early-leaf-infection-and-mycelium-bxbd0k.jpg,871ec0699b15f45b
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-early-leaf-infection-and-mycelium-bxbd23.jpg,afe2d0f0811ffe08
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-germinated-from-a-spore-shower-on-an-apple-leaf-X31BGG.jpg,d0963f6ae025cdc3
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-germinated-from-a-spore-shower-on-an-aw08hw.jpg,95436a3fa7789846
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-leaf-symptoms-on-tree-dark-fungal-pustules-aceg6b.jpg,9216b9762a7dce09
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab-venturia-inaequalis-lesions-mycelium-on-leaves-a8h9nb.jpg,804daf28e176fa1b
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple-scab_figure-2.jpg,f09c81f88fd097c9
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple_scab.jpg,af92c4e99b2d1ce0
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple_scab1.jpg,857f7ec425de8a80
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple_scab2.jpg,85d36ea4e973c2d0
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple_scab_1465_180.jpg,faf0c5c3aa8294ae
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apple_scab_early_jc_sm.jpg,de6076c22aa26bbc
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apples-severely-affected-by-apple-scab-venturia-inaequalis-dgk11a.jpg,da4e65399169b934
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apples_apple-scab_02_zoom.jpg,995a760c97ad7491
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/apples_apple-scab_03_zoom.jpg,f4c8446ea7f69492
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescab-500x383.jpg,b5867e759172e828
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescab.jpg,a53dc830c678d49f
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescab004.jpg,d27b641cd176c525
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescab2.jpg,e094ccf31b6eb530
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescab_lf.jpg,b8edc0da8734cba4
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescableaf-pcd.jpg,c98959d924a587cf
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescableaf.jpg,83f029a37d874cdc
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/applescabmalus1.jpg,fbca90f6b0798630
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/appletree%20leaf.jpg,ff211ada0bd8898d
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/appscab.jpg,c20a3975e105dd9f
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/branch-with-ill-leaf-of-apple-scab-disease-picture-id928917010?k=6&m=928917010&s=612x612&w=0&h=UY6EBbnGkTzVcp4Tm8myYO7KoIOtrZo3VRDrd91qslo=.jpg,e46f3b35720fd00c
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/crabapple%20scab%20Snowdrift%201%20Crab%206-24-16.JPG.jpg,d964b6ba18fdd048
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/disease-on-fruit-scab-on-apple-tree-j1r0jp.jpg,ef34b0c3b64ba01e
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/early-symptoms-of-scab-venturia-inaequalis-on-apple-leaves-AW051N.jpg,d29439c36b9cbca2
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/early_symptoms_of_crabapple_scab_on_prairifire.jpg,b3730c85e1c27e2e
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/image0002.jpg,eee7cec38301e0f0
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/image005.jpg,930473355e7b38b8
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/img_1916.jpg,a4c1d6ce9a85d9f0
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/img_1920.jpg,847b9b1bcb82f0d8
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/img_6415.jpg,bd69700852a5e6bd
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/inaequalis1a.jpg,933d3365ad888e3a
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/inaequalis1b.jpg,d81978d225ee652d
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/s-l300.jpg,ecf7d4b1e439c009
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-apple-leaf.jpg,d8ce91399f0529ae
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-disease-apple-leaf-macro-62212448.jpg,b89cd56707d861e4
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-disease-small.jpg,c1c660fc15331b5f
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-on-foliage-300x259.jpg,d5956f1a647970c4
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-on-tall-spindle-apple-tree-d3phw6.jpg,b35ac90d9a42ef31
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab-venturia-inaequalis-development-of-disease-on-the-stem-upper-B359MJ.jpg,e2e6451a2e29bb65
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab_large.jpg,d7306cf8704557cc
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/scab_on_leaf.jpg,c465909215333bff
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/schurft.jpg,aa349442b4eb4ebe
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/seriously-unwell-apple-tree-fruit-brown-and-split-yellow-spots-on-leaves-scab-P67H27.jpg,bcc3d3b8608e0f9c
PlantDoc,train,Apple Scab Leaf,train/Apple Scab Leaf/venturia.jpg,bcc0c94f0ff815f0
PlantDoc,train,Apple leaf,train/Apple leaf/20130519yellowingappleleaves.jpg,cc9a2becd156c9c8
PlantDoc,train,Apple leaf,train/Apple leaf/2017-09-23-07-48-04.jpg,93b3a76c481ae63c
PlantDoc,train,Apple leaf,train/Apple leaf/4633813-sweet-apple-with-leaf.jpg,edcdc024cb9a9e32
PlantDoc,train,Apple leaf,train/Apple leaf/Apple-Leaves-Diabetes.jpg,e0d99733d80b5572
PlantDoc,train,Apple leaf,train/Apple leaf/AppleLeavesInRain.jpg,a9f47937b8c20a69
PlantDoc,train,Apple leaf,train/Apple leaf/Apple_tree_leaf_J1.jpg,95b26987642dfe60
PlantDoc,train,Apple leaf,train/Apple leaf/CRABAPPLE2_leaves.jpg,dc7b28049a34adeb
PlantDoc,train,Apple leaf,train/Apple leaf/CRABAPPLE3_leaves.jpg,8cb34aa23d58fca5
PlantDoc,train,Apple leaf,train/Apple leaf/CRABAPPLE_leaves.jpg,edf61048417ef8e1
PlantDoc,train,Apple leaf,train/Apple leaf/Crab-Apple-%28Malus-Sylvestris%29-Leaf.jpg,eafca9e888046e57
PlantDoc,train,Apple leaf,train/Apple leaf/Dwarf-Apple-Pink-Lady-2545.jpeg.jpg,a7279a964a9959ac
PlantDoc,train,Apple leaf,train/Apple leaf/June%2B2010%2B022.JPG.jpg,e2ef36869166496a
PlantDoc,train,Apple leaf,train/Apple leaf/Malus+sylvestris+-+Crab+Apple+04.jpg,81524ea73e8f6596
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-branch-blossom-plant-fruit-berry-leaf-flower-food-green-produce-evergreen-flora-sad-shrub-apples-branch-with-apples-flowering-plant-rose-family-acerola-malpighia-woody-plant-land-plant-928225.jpg,d113362ee6de2932
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-branch-green-leaves-fresh-isolated-white-background-33032922.jpg,bd98c6368a6df482
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-branch-green-leaves-fresh-isolated-white-background-33032924.jpg,af0ddde541696191
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-branch-plant-fruit-leaf-flower-food-green-produce-flora-immature-apple-tree-flowering-plant-wild-apple-tree-apple-gear-land-plant-606389.jpg,f3e75fa82a4444e4
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-leaf-curl-apple-tree-leaf-curl-aphids-apple-tree-leaves-curling-too-much-water.jpg,c05e183719a7d63b
PlantDoc,train,Apple leaf,train/Apple leaf/apple-tree-leaves.jpg,c8e6706d5c374ce4
PlantDoc,train,Apple leaf,train/Apple leaf/appleleaf+trial+007.JPG.jpg,cc75e29887793592
PlantDoc,train,Apple leaf,train/Apple leaf/apples_silver-leaf_04_zoom.jpg,c1ed3f8801e73987
PlantDoc,train,Apple leaf,train/Apple leaf/autumn-red-apple-leaves.jpg,d5364ef5321a9562
PlantDoc,train,Apple leaf,train/Apple leaf/bright-red-crab-apple-fruit-malus-john-downie-on-the-tree-in-late-KH3WRX.jpg,ad8c6535fa83d0cc
PlantDoc,train,Apple leaf,train/Apple leaf/closeup-red-apple-fruit-leaf-isolated-white-background-57605895.jpg,e7ba9c6381cc916c
PlantDoc,train,Apple leaf,train/Apple leaf/crab_apple_03_leaves.jpg,c6584b0d9dfaf091
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_27383223-stock-photo-apple-leaves.jpg,bb1d94339478c8ce
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_30057617-Green-leaf-of-apple-tree.jpg,ee68c4a58f961c9a
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_4505396-Green-apple-leaf.jpg,ea4a87ad9625d833
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_45748597-stock-photo-ripe-apple-with-leaf.jpg,bd9e9668cae0c827
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_55202179-stock-photo-green-apple-with-leaf-and.jpg,ed66c291859c9a73
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_56066889-stock-photo-apple-with-leaf.jpg,e9c79638c79cca30
PlantDoc,train,Apple leaf,train/Apple leaf/depositphotos_6657863-stock-photo-single-red-apple-with-leaf.jpg,bc9f8668dae06923
PlantDoc,train,Apple leaf,"train/Apple leaf/flat,1000x1000,075,f.u2.jpg",eb4a90b587569e32
PlantDoc,train,Apple leaf,train/Apple leaf/fresh-wet-green-apple-leaf-water-drops-isolated-white-background-31353097.jpg,bd1fd2c0cbe06471
PlantDoc,train,Apple leaf,train/Apple leaf/fruit_apple_apple-tree_wallpaper_EA60026.jpg,d131696d588476cf
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-fruits-leaf-16266077.jpg,b51e9c7ccbe0e0c2
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-fruits-leaf-25050127.jpg,bc3e81e1c2c3693d
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-26110796.jpg,f5c6c42dc838cb9a
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-cut-white-ripe-background-clipping-path-42422046.jpg,be1f99f0c4e0c8c9
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-42352971.jpg,e84a97a59472cd99
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-44598638.jpg,bf3ec0f0c24791cc
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-45471482.jpg,ed64c29195bc985b
PlantDoc,train,Apple leaf,train/Apple leaf/green-apple-leaf-white-background-33503979.jpg,ad3c9ac361d82c37
PlantDoc,train,Apple leaf,train/Apple leaf/green-leaf-apple-tree-14300049.jpg,b4cbc33c4d3074d3
PlantDoc,train,Apple leaf,train/Apple leaf/green-leaf-apple-tree-isolated-white-background-33032695.jpg,ad3e96c1d8cc65d0
PlantDoc,train,Apple leaf,train/Apple leaf/green-leaf-picture-id177130309?b=1&k=6&m=177130309&s=612x612&w=0&h=VP3U0AM5j0fvQqOwuI5f7cmb2Ji88mVep0eoXQaJRfs=.jpg,e84a85ad9fb49a92
PlantDoc,train,Apple leaf,train/Apple leaf/grow-an-apple-tree-from-seed-in-singapore-img5.jpg,c0a40768653e7e6f
PlantDoc,train,Apple leaf,train/Apple leaf/leaf-apple-tree-one-green-isolated-41556482.jpg,b1ccc73ccc3330e3
PlantDoc,train,Apple leaf,train/Apple leaf/leaves-isolated-on-white-background-picture-id537925565?k=6&m=537925565&s=612x612&w=0&h=Ogzc4YHTI4i4q9aiTIG6Zq2sAMv6xTKiDlCmYANlzK8=.jpg,b4f8e0169be5c319
PlantDoc,train,Apple leaf,train/Apple leaf/malus-floribunda-le-amoro2-a.jpg,bfc0c33fe40d30c3
PlantDoc,train,Apple leaf,train/Apple leaf/red-apple-green-leaf-isolated-white-background-57496220.jpg,bdc9c2349b332c36
PlantDoc,train,Apple leaf,train/Apple leaf/red-apple-leaf-slice-white-background-29914331.jpg,be62e039919c36e3
PlantDoc,train,Apple leaf,train/Apple leaf/red-apple-leaves-309078.jpg,b3c1c936cccc2e93
PlantDoc,train,Apple leaf,train/Apple leaf/red-apple-one-leaf-13226302.jpg,e81f97789d61d8c0
PlantDoc,train,Apple leaf,train/Apple leaf/ripe-red-apple-with-green-leaf-isolated-on-white-picture-id184640296?s=612x612.jpg,bccdc2348f349ab2
PlantDoc,train,Apple leaf,train/Apple leaf/ripe-red-apple-with-leaf-picture-id117485645?b=1&k=6&m=117485645&s=612x612&w=0&h=Ii96HYzF-2E5ky-IcXbVhvEFvU28o0rlkwagb7T6LhY=.jpg,ea919562c3cf9169
PlantDoc,train,Apple leaf,train/Apple leaf/shiny-red-apple-green-leaf-isolated-white-background-56202743.jpg,e587966a9b319934
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaf-isolated-on-white-background-287560226.jpg,e86a97859ad249da
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaf-set-isolated-on-white-background-300957002.jpg,ece6b02c91998ece
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-collection-isolated-on-white-background-373945045.jpg,ee4a64e0990db5b5
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-a-white-background-leaf-from-an-apple-tree-cut-from-background-520909219.jpg,e39b94e44e29b8e2
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-the-white-background-729570907.jpg,bc4fc3b0c2f13cc4
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-white-background-232913425.jpg,bb2bc44fc4b07992
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-white-background-295979933.jpg,e8c7c63c9890cf93
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-white-background-326520134.jpg,f831a75ab0cf8592
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-isolated-on-white-collection-197880929.jpg,fb0e9eb9e454b030
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-leaves-set-isolated-on-white-271652246.jpg,ba728f1de8b470c2
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-apple-tree-leaf-isolated-on-a-white-622503302.jpg,ea3595c2c19acac7
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-fresh-apple-leaf-isolated-on-white-collection-407823346.jpg,fa0fac70a1a2c71e
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-green-apple-leaf-clipping-path-258728936.jpg,b8c2c73dd89039cb
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-green-apple-leaf-isolated-on-white-with-clipping-path-195130079.jpg,ea3594c293da4b8d
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-green-apple-leaves-on-the-white-background-796491496.jpg,ae0ec1cff43199c4
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-isolated-apple-green-granny-smith-apple-with-leaf-isolated-on-white-background-60343762.jpg,ed49d0b487c2de1a
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-one-green-leaf-of-apple-tree-isolated-on-white-background-close-up-studio-photography-102522179.jpg,ba1f81c0dac31b8f
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-red-apple-with-green-leaf-isolated-on-white-background-with-clipping-path-327512429.jpg,b2cbc936a4b1b193
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-red-apple-with-leaf-124592107.jpg,adcdc6a44d9b1893
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-red-apple-with-leaf-138430751.jpg,e59292718bc7c99c
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-red-apple-with-leaves-isolated-on-white-99003845.jpg,adcbc2e04da51cb5
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-sweet-apple-with-leaf-111143150.jpg,ed4dc224cb9b9c92
PlantDoc,train,Apple leaf,train/Apple leaf/stock-photo-whole-ripe-green-apple-with-apple-leaf-and-green-apple-half-isolated-on-white-background-with-566226067.jpg,eaca95a5509363da
PlantDoc,train,Apple leaf,train/Apple leaf/yellow-apple-leaves-isolated-10868989.jpg,bd69c39e4e613c90
PlantDoc,train,Apple leaf,train/Apple leaf/yellow-ripe-apple-leaf-27092797.jpg,bd1bc0c00f37fc98
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/1-Cedar-apple-rust-infections-and-rust-induced-leafspot-on-Ginger-Gold-4-Jun-08-2d4hi2k.jpg,fad1ee73d1289148
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/1-Severe-cedar-apple-rust-on-Ginger-Gold-1-Jul-09-1n5iktz.jpg,999553ed9cca62c4
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/2-Rust-induced-leaf-scorch-1fpa6c3.jpg,f759352442e22db5
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/20130610_110525.jpg,de42bc7cb3912782
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/20130802_111648.jpg,b47a9de295935a09
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/20170524_195105-1k1eu8b.jpg,c1c1f93008debf1d
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/3-Rust-induced-leaf-scorch-1emjjbl.jpg,9b1f36d07d1744d0
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/601fbee78c62e32a76e768a92ee40193.jpg,924a18e35a8d3fe6
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/Apple_RustSpots2.jpg,894f0a4b7ef2266c
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/Apple_Scab164.jpg,9a563ab7c2192bcc
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/B2750027-Cedar-apple_rust-SPL.jpg,cc3a6c1da07e1be1
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/C0258424-Cedar_apple_rust_on_a_leaf-SPL.jpg,d2456536365b896d
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/C11.11.jpg,c0cb6d0d3f78a4b4
PlantDoc,train,Apple rust leaf,train/Apple rust leaf/CAR%2Bzestar.JPG.jpg,d4e170d9e160b78e
